0 0.514009 0.485937 6.22019e-19
0.2 0.514105 0.485964 6.22075e-19
0.4 0.514107 0.485891 6.22022e-19
0.6 0.514163 0.485858 6.22057e-19
0.8 0.514185 0.485797 6.22049e-19
1 0.514223 0.48577 6.22051e-19
1.2 0.514241 0.485746 6.2204e-19
1.4 0.514291 0.485771 6.22064e-19
1.6 0.514306 0.485786 6.22066e-19
1.8 0.514269 0.485766 6.22028e-19
2 0.514254 0.485798 6.2204e-19
2.2 0.514205 0.485816 6.22034e-19
2.4 0.514197 0.485885 6.22062e-19
2.6 0.514118 0.485897 6.22036e-19
2.8 0.51409 0.485954 6.2205e-19
3 0.514072 0.486009 6.22065e-19
3.2 0.514025 0.486016 6.22041e-19
3.4 0.514007 0.486026 6.22041e-19
3.6 0.514 0.486016 6.22045e-19
3.8 0.513987 0.485975 6.22031e-19
