0 0.0476442 0.952362 5.82131e-52
0.2 0.0476432 0.952341 5.8213e-52
0.4 0.0476446 0.952369 5.82133e-52
0.6 0.0476446 0.952369 5.82132e-52
0.8 0.0476445 0.952367 5.82133e-52
1 0.0476418 0.952314 5.82127e-52
1.2 0.0476457 0.952392 5.82135e-52
1.4 0.0476429 0.952335 5.82129e-52
1.6 0.0476444 0.952365 5.82133e-52
1.8 0.0476429 0.952336 5.82129e-52
2 0.0476426 0.952329 5.82128e-52
2.2 0.0476458 0.952392 5.82136e-52
2.4 0.0476437 0.95235 5.82131e-52
2.6 0.0476442 0.952361 5.82132e-52
2.8 0.0476424 0.952324 5.82128e-52
3 0.0476432 0.952342 5.8213e-52
3.2 0.0476435 0.952348 5.8213e-52
3.4 0.0476449 0.952375 5.82133e-52
3.6 0.0476434 0.952346 5.8213e-52
3.8 0.0476443 0.952362 5.82132e-52
