0 0.043267 0.95676 5.82137e-52
0.2 0.0432657 0.95673 5.82133e-52
0.4 0.0432665 0.956749 5.82135e-52
0.6 0.043265 0.956715 5.82131e-52
0.8 0.0432665 0.956748 5.82135e-52
1 0.0432651 0.956717 5.82132e-52
1.2 0.0432656 0.956729 5.82133e-52
1.4 0.0432656 0.956729 5.82134e-52
1.6 0.0432644 0.956702 5.8213e-52
1.8 0.043266 0.956738 5.82134e-52
2 0.0432646 0.956707 5.82131e-52
2.2 0.0432655 0.956726 5.82133e-52
2.4 0.0432654 0.956724 5.82133e-52
2.6 0.043265 0.956715 5.82132e-52
2.8 0.0432658 0.956733 5.82134e-52
3 0.0432641 0.956695 5.82129e-52
3.2 0.0432662 0.956741 5.82135e-52
3.4 0.0432665 0.956749 5.82134e-52
3.6 0.0432663 0.956744 5.82135e-52
3.8 0.0432666 0.956751 5.82135e-52
