0 0.0291185 0.970871 5.82138e-52
0.2 0.0291191 0.970892 5.82141e-52
0.4 0.0291181 0.970859 5.82136e-52
0.6 0.0291195 0.970905 5.82142e-52
0.8 0.0291196 0.970909 5.82142e-52
1 0.0291186 0.970875 5.82139e-52
1.2 0.0291185 0.970872 5.82138e-52
1.4 0.0291187 0.970877 5.82138e-52
1.6 0.0291186 0.970873 5.82139e-52
1.8 0.0291196 0.970908 5.82142e-52
2 0.029118 0.970853 5.82136e-52
2.2 0.0291192 0.970896 5.8214e-52
2.4 0.029119 0.970887 5.82139e-52
2.6 0.0291189 0.970885 5.8214e-52
2.8 0.0291179 0.97085 5.82136e-52
3 0.029119 0.970886 5.8214e-52
3.2 0.0291193 0.970896 5.8214e-52
3.4 0.0291194 0.970901 5.8214e-52
3.6 0.0291188 0.970881 5.82139e-52
3.8 0.0291179 0.970852 5.82136e-52
