0 0.0523918 0.947635 5.82131e-52
0.2 0.0523902 0.947606 5.82127e-52
0.4 0.0523912 0.947624 5.8213e-52
0.6 0.0523893 0.94759 5.82126e-52
0.8 0.0523912 0.947624 5.8213e-52
1 0.0523894 0.947592 5.82127e-52
1.2 0.0523901 0.947604 5.82128e-52
1.4 0.0523901 0.947605 5.82129e-52
1.6 0.0523886 0.947577 5.82125e-52
1.8 0.0523906 0.947613 5.82129e-52
2 0.0523889 0.947582 5.82125e-52
2.2 0.05239 0.947601 5.82128e-52
2.4 0.0523899 0.9476 5.82127e-52
2.6 0.0523894 0.947591 5.82127e-52
2.8 0.0523904 0.947609 5.82128e-52
3 0.0523883 0.947571 5.82124e-52
3.2 0.0523908 0.947617 5.82129e-52
3.4 0.0523912 0.947624 5.82129e-52
3.6 0.0523909 0.947619 5.8213e-52
3.8 0.0523913 0.947626 5.82129e-52
