0 0 0.0817947 0.918203 5.82103e-52
0 0.2 0.0817962 0.918219 5.82105e-52
0 0.4 0.0817978 0.918237 5.82107e-52
0 0.6 0.0817925 0.918178 5.821e-52
0 0.8 0.0817961 0.918218 5.82105e-52
0 1 0.0817932 0.918185 5.821e-52
0 1.2 0.081798 0.918239 5.82107e-52
0 1.4 0.0817917 0.918168 5.82098e-52
0 1.6 0.0817955 0.918211 5.82105e-52
0 1.8 0.081794 0.918194 5.82102e-52
0 2 0.0817971 0.918229 5.82106e-52
0 2.2 0.0817931 0.918184 5.82101e-52
0 2.4 0.0817953 0.918209 5.82104e-52
0 2.6 0.0817939 0.918193 5.82102e-52
0 2.8 0.0817969 0.918227 5.82106e-52
0 3 0.0817959 0.918216 5.82104e-52
0 3.2 0.0817962 0.918219 5.82105e-52
0 3.4 0.0817913 0.918164 5.82099e-52
0 3.6 0.0817963 0.91822 5.82106e-52
0 3.8 0.0817943 0.918198 5.82102e-52
0.2 0 0.081793 0.918183 5.82101e-52
0.2 0.2 0.0817937 0.918191 5.82102e-52
0.2 0.4 0.0817957 0.918214 5.82104e-52
0.2 0.6 0.0817954 0.91821 5.82104e-52
0.2 0.8 0.0817936 0.91819 5.82102e-52
0.2 1 0.0817958 0.918214 5.82105e-52
0.2 1.2 0.0817939 0.918193 5.82102e-52
0.2 1.4 0.0817978 0.918237 5.82107e-52
0.2 1.6 0.0817929 0.918182 5.82101e-52
0.2 1.8 0.0817939 0.918193 5.82102e-52
0.2 2 0.0817946 0.918201 5.82102e-52
0.2 2.2 0.0817952 0.918207 5.82104e-52
0.2 2.4 0.0817971 0.918229 5.82105e-52
0.2 2.6 0.0817959 0.918215 5.82104e-52
0.2 2.8 0.081794 0.918194 5.82102e-52
0.2 3 0.0817936 0.91819 5.82102e-52
0.2 3.2 0.0817952 0.918208 5.82103e-52
0.2 3.4 0.0817967 0.918224 5.82106e-52
0.2 3.6 0.0817937 0.91819 5.82101e-52
0.2 3.8 0.0817977 0.918236 5.82107e-52
0.4 0 0.0817957 0.918213 5.82105e-52
0.4 0.2 0.0817951 0.918206 5.82104e-52
0.4 0.4 0.0817941 0.918195 5.82102e-52
0.4 0.6 0.0817952 0.918207 5.82103e-52
0.4 0.8 0.0817952 0.918208 5.82104e-52
0.4 1 0.0817962 0.918219 5.82104e-52
0.4 1.2 0.0817931 0.918184 5.82101e-52
0.4 1.4 0.0817956 0.918213 5.82104e-52
0.4 1.6 0.0817942 0.918197 5.82103e-52
0.4 1.8 0.0817965 0.918222 5.82105e-52
0.4 2 0.0817962 0.918219 5.82105e-52
0.4 2.2 0.0817923 0.918175 5.821e-52
0.4 2.4 0.0817963 0.91822 5.82105e-52
0.4 2.6 0.0817934 0.918187 5.82102e-52
0.4 2.8 0.0817942 0.918196 5.82103e-52
0.4 3 0.0817967 0.918225 5.82106e-52
0.4 3.2 0.0817941 0.918196 5.82102e-52
0.4 3.4 0.0817958 0.918214 5.82104e-52
0.4 3.6 0.0817966 0.918224 5.82106e-52
0.4 3.8 0.0817928 0.91818 5.82101e-52
0.6 0 0.0817958 0.918214 5.82104e-52
