0 0.580217 0.569224 7.66624e-47
0.2 0.578147 0.56988 7.66609e-47
0.4 0.575431 0.56862 7.66518e-47
0.6 0.572126 0.568485 7.6629e-47
0.8 0.567804 0.571373 7.66586e-47
1 0.566155 0.56762 7.66458e-47
1.2 0.568061 0.568141 7.66116e-47
1.4 0.567127 0.572161 7.6642e-47
1.6 0.563388 0.57638 7.6626e-47
1.8 0.560705 0.579182 7.66139e-47
2 0.554828 0.581657 7.66306e-47
2.2 0.554654 0.580533 7.66799e-47
2.4 0.558019 0.572873 7.66329e-47
2.6 0.562812 0.569081 7.66496e-47
2.8 0.568536 0.568191 7.66769e-47
3 0.571897 0.568873 7.66518e-47
3.2 0.574589 0.571519 7.66101e-47
3.4 0.573811 0.570587 7.66488e-47
3.6 0.574402 0.570375 7.66214e-47
3.8 0.573741 0.568987 7.66723e-47
