0.6 3.8 -nan 0.573735 inf
0.8 0 -nan 0.578402 inf
0.8 0.2 -nan 0.579483 inf
0.8 0.4 nan 0.577069 inf
0.8 0.6 -nan 0.574274 inf
0.8 0.8 -nan 0.577812 inf
0.8 1 -nan 0.582349 inf
0.8 1.2 nan 0.582065 inf
0.8 1.4 -nan 0.578938 inf
0.8 1.6 -nan 0.5758 inf
0.8 1.8 -nan 0.574315 inf
0.8 2 -nan 0.572421 inf
0.8 2.2 -nan 0.572176 inf
0.8 2.4 nan 0.572888 inf
0.8 2.6 -nan 0.570647 inf
0.8 2.8 -nan 0.572136 inf
0.8 3 -nan 0.572823 inf
0.8 3.2 nan 0.570888 inf
0.8 3.4 -nan 0.573066 inf
0.8 3.6 -nan 0.574584 inf
0.8 3.8 -nan 0.574543 inf
1 0 -nan 0.579796 0
1 0.2 -nan 0.578545 0
1 0.4 nan 0.578469 0
1 0.6 -nan 0.573972 inf
1 0.8 -nan 0.575996 inf
1 1 -nan 0.579634 inf
1 1.2 nan 0.577925 inf
1 1.4 -nan 0.576112 inf
1 1.6 -nan 0.579172 inf
1 1.8 -nan 0.578989 inf
1 2 -nan 0.577917 inf
1 2.2 -nan 0.574026 inf
1 2.4 nan 0.568711 inf
1 2.6 -nan 0.57046 inf
1 2.8 -nan 0.567254 inf
1 3 -nan 0.56979 inf
1 3.2 nan 0.573069 inf
1 3.4 -nan 0.574505 inf
1 3.6 -nan 0.574971 inf
1 3.8 -nan 0.574713 0
1.2 0 nan 0.579547 0
1.2 0.2 nan 0.581433 0
1.2 0.4 nan 0.579859 0
1.2 0.6 nan 0.577883 0
1.2 0.8 nan 0.576895 0
1.2 1 nan 0.57471 inf
1.2 1.2 nan 0.576982 inf
1.2 1.4 nan 0.577928 inf
1.2 1.6 nan 0.576689 inf
1.2 1.8 nan 0.576806 inf
1.2 2 nan 0.576074 inf
1.2 2.2 nan 0.571525 inf
1.2 2.4 nan 0.567807 inf
1.2 2.6 nan 0.56881 inf
1.2 2.8 nan 0.566893 inf
1.2 3 nan 0.56752 inf
1.2 3.2 nan 0.571345 inf
1.2 3.4 nan 0.57589 0
1.2 3.6 nan 0.575448 0
1.2 3.8 nan 0.575009 0
1.4 0 -nan 0.580379 0
1.4 0.2 -nan 0.581808 0
1.4 0.4 nan 0.580029 0
1.4 0.6 -nan 0.578898 0
1.4 0.8 -nan 0.576537 0
1.4 1 -nan 0.573466 0
1.4 1.2 nan 0.579181 inf
1.4 1.4 -nan 0.580794 inf
1.4 1.6 -nan 0.577065 inf
1.4 1.8 -nan 0.575896 inf
1.4 2 -nan 0.57483 inf
1.4 2.2 -nan 0.570325 inf
1.4 2.4 nan 0.568149 inf
1.4 2.6 -nan 0.568833 inf
1.4 2.8 -nan 0.569 inf
1.4 3 -nan 0.566331 inf
1.4 3.2 nan 0.570073 0
1.4 3.4 -nan 0.57142 0
1.4 3.6 -nan 0.573818 0
1.4 3.8 -nan 0.578767 0
1.6 0 -nan 0.576926 0
1.6 0.2 -nan 0.577031 0
1.6 0.4 nan 0.576744 0
1.6 0.6 -nan 0.575949 0
1.6 0.8 -nan 0.573306 0
1.6 1 -nan 0.571938 0
1.6 1.2 nan 0.576514 0
1.6 1.4 -nan 0.576243 inf
1.6 1.6 -nan 0.575969 inf
1.6 1.8 -nan 0.575925 inf
1.6 2 -nan 0.575124 inf
1.6 2.2 -nan 0.570961 inf
1.6 2.4 nan 0.570001 inf
1.6 2.6 -nan 0.567896 inf
1.6 2.8 -nan 0.564763 inf
1.6 3 -nan 0.564398 0
1.6 3.2 nan 0.56604 0
1.6 3.4 -nan 0.569395 0
1.6 3.6 -nan 0.571029 0
1.6 3.8 -nan 0.575071 0
1.8 0 -nan 0.569796 0
1.8 0.2 -nan 0.573047 0
1.8 0.4 nan 0.57747 0
1.8 0.6 -nan 0.576335 0
1.8 0.8 -nan 0.57295 0
1.8 1 -nan 0.569688 0
1.8 1.2 nan 0.571352 0
1.8 1.4 -nan 0.57143 inf
1.8 1.6 -nan 0.574652 inf
1.8 1.8 -nan 0.575013 inf
1.8 2 -nan 0.57264 inf
1.8 2.2 -nan 0.569388 inf
1.8 2.4 nan 0.567324 inf
1.8 2.6 -nan 0.566515 inf
1.8 2.8 -nan 0.56413 0
1.8 3 -nan 0.565384 0
1.8 3.2 nan 0.566608 0
1.8 3.4 -nan 0.570747 0
1.8 3.6 -nan 0.572539 0
1.8 3.8 -nan 0.570121 0
2 0 -nan 0.567537 0
2 0.2 -nan 0.571161 0
2 0.4 nan 0.574621 0
2 0.6 -nan 0.570608 0
2 0.8 -nan 0.568722 0
2 1 -nan 0.569832 0
2 1.2 nan 0.57103 0
2 1.4 -nan 0.571081 0
2 1.6 -nan 0.572354 inf
2 1.8 -nan 0.572032 inf
2 2 -nan 0.574117 inf
2 2.2 -nan 0.570353 inf
2 2.4 nan 0.569004 inf
2 2.6 -nan 0.568859 inf
2 2.8 -nan 0.571461 0
2 3 -nan 0.571112 0
2 3.2 nan 0.56946 0
2 3.4 -nan 0.568388 0
2 3.6 -nan 0.570357 0
2 3.8 -nan 0.570377 0
2.2 0 -nan 0.56823 0
2.2 0.2 -nan 0.570376 0
2.2 0.4 nan 0.572777 0
2.2 0.6 -nan 0.569 0
2.2 0.8 -nan 0.567375 0
2.2 1 -nan 0.568987 0
2.2 1.2 nan 0.568881 0
2.2 1.4 -nan 0.568746 0
2.2 1.6 -nan 0.569563 inf
2.2 1.8 -nan 0.572327 inf
2.2 2 -nan 0.576812 inf
2.2 2.2 -nan 0.575468 inf
2.2 2.4 nan 0.576639 inf
2.2 2.6 -nan 0.572984 inf
2.2 2.8 -nan 0.575541 0
2.2 3 -nan 0.576695 0
2.2 3.2 nan 0.574888 0
2.2 3.4 -nan 0.57027 0
2.2 3.6 -nan 0.568363 0
2.2 3.8 -nan 0.568929 0
2.4 0 nan 0.573051 0
2.4 0.2 nan 0.574335 0
2.4 0.4 nan 0.572908 0
2.4 0.6 nan 0.57095 0
2.4 0.8 nan 0.568545 0
2.4 1 nan 0.565043 0
2.4 1.2 nan 0.566637 0
2.4 1.4 nan 0.570355 0
2.4 1.6 nan 0.568378 inf
2.4 1.8 nan 0.570649 inf
2.4 2 nan 0.57782 inf
2.4 2.2 nan 0.577882 inf
2.4 2.4 nan 0.577978 inf
2.4 2.6 nan 0.577643 inf
2.4 2.8 nan 0.578324 0
2.4 3 nan 0.577242 0
2.4 3.2 nan 0.574907 0
2.4 3.4 nan 0.572103 0
2.4 3.6 nan 0.571452 0
2.4 3.8 nan 0.56942 0
2.6 0 -nan 0.573508 0
2.6 0.2 -nan 0.576548 0
2.6 0.4 nan 0.574434 0
2.6 0.6 -nan 0.57413 0
2.6 0.8 -nan 0.567647 0
2.6 1 -nan 0.565486 0
2.6 1.2 nan 0.567749 0
2.6 1.4 -nan 0.569816 0
2.6 1.6 -nan 0.569387 inf
2.6 1.8 -nan 0.568066 inf
2.6 2 -nan 0.575156 inf
2.6 2.2 -nan 0.575749 inf
2.6 2.4 nan 0.577115 inf
2.6 2.6 -nan 0.577095 inf
2.6 2.8 -nan 0.575344 0
2.6 3 -nan 0.575822 0
2.6 3.2 nan 0.572726 0
2.6 3.4 -nan 0.570272 0
2.6 3.6 -nan 0.569242 0
2.6 3.8 -nan 0.570774 0
2.8 0 -nan 0.579353 0
2.8 0.2 -nan 0.579368 0
2.8 0.4 nan 0.574073 0
2.8 0.6 -nan 0.572594 0
2.8 0.8 -nan 0.56907 0
2.8 1 -nan 0.569174 0
2.8 1.2 nan 0.568876 0
2.8 1.4 -nan 0.567925 0
2.8 1.6 -nan 0.567048 inf
2.8 1.8 -nan 0.566758 inf
2.8 2 -nan 0.572247 inf
2.8 2.2 -nan 0.576475 inf
2.8 2.4 nan 0.575819 inf
2.8 2.6 -nan 0.576009 inf
2.8 2.8 -nan 0.576264 0
2.8 3 -nan 0.574026 0
2.8 3.2 nan 0.570754 0
2.8 3.4 -nan 0.57055 0
2.8 3.6 -nan 0.57199 0
2.8 3.8 -nan 0.576319 0
3 0 -nan 0.582303 0
3 0.2 -nan 0.579324 0
3 0.4 nan 0.573326 0
3 0.6 -nan 0.57175 0
3 0.8 -nan 0.573359 0
3 1 -nan 0.572062 0
3 1.2 nan 0.566999 0
3 1.4 -nan 0.566113 inf
3 1.6 -nan 0.568528 inf
3 1.8 -nan 0.569347 inf
3 2 -nan 0.572576 inf
3 2.2 -nan 0.574025 inf
3 2.4 nan 0.576585 inf
3 2.6 -nan 0.575757 inf
3 2.8 -nan 0.576954 0
3 3 -nan 0.578712 0
3 3.2 nan 0.573831 0
3 3.4 -nan 0.573162 0
3 3.6 -nan 0.57351 0
3 3.8 -nan 0.579108 0
3.2 0 nan 0.579048 0
3.2 0.2 nan 0.577244 0
3.2 0.4 nan 0.572448 0
3.2 0.6 nan 0.573449 0
3.2 0.8 nan 0.577123 0
3.2 1 nan 0.576091 0
3.2 1.2 nan 0.572221 0
3.2 1.4 nan 0.568862 inf
3.2 1.6 nan 0.568385 inf
3.2 1.8 nan 0.57128 inf
3.2 2 nan 0.569129 inf
3.2 2.2 nan 0.572763 inf
3.2 2.4 nan 0.575241 inf
3.2 2.6 nan 0.573434 inf
3.2 2.8 nan 0.576512 inf
3.2 3 nan 0.580828 0
3.2 3.2 nan 0.579349 0
3.2 3.4 nan 0.575854 0
3.2 3.6 nan 0.57471 0
3.2 3.8 nan 0.575382 0
3.4 0 -nan 0.572832 0
3.4 0.2 -nan 0.572212 0
3.4 0.4 nan 0.570813 0
3.4 0.6 -nan 0.571337 0
3.4 0.8 -nan 0.576639 0
3.4 1 -nan 0.577264 0
3.4 1.2 nan 0.574239 inf
3.4 1.4 -nan 0.570082 inf
3.4 1.6 -nan 0.571116 inf
3.4 1.8 -nan 0.573645 inf
3.4 2 -nan 0.570391 inf
3.4 2.2 -nan 0.572238 inf
3.4 2.4 nan 0.574606 inf
3.4 2.6 -nan 0.573947 inf
3.4 2.8 -nan 0.574823 inf
3.4 3 -nan 0.577108 inf
3.4 3.2 nan 0.578474 0
3.4 3.4 -nan 0.577276 0
3.4 3.6 -nan 0.573861 0
3.4 3.8 -nan 0.574241 0
3.6 0 -nan 0.570764 0
3.6 0.2 -nan 0.570636 0
3.6 0.4 nan 0.570758 0
3.6 0.6 -nan 0.572722 0
3.6 0.8 -nan 0.575841 0
3.6 1 -nan 0.576503 inf
3.6 1.2 nan 0.576493 inf
3.6 1.4 -nan 0.574491 inf
3.6 1.6 -nan 0.573207 inf
3.6 1.8 -nan 0.574124 inf
3.6 2 -nan 0.572184 inf
3.6 2.2 -nan 0.572783 inf
3.6 2.4 nan 0.57591 inf
3.6 2.6 -nan 0.578016 inf
3.6 2.8 -nan 0.577313 inf
3.6 3 -nan 0.577386 inf
3.6 3.2 nan 0.578256 inf
3.6 3.4 -nan 0.573227 0
3.6 3.6 -nan 0.569491 0
3.6 3.8 -nan 0.569622 0
3.8 0 -nan 0.570139 0
3.8 0.2 -nan 0.56883 0
3.8 0.4 nan 0.571434 0
3.8 0.6 -nan 0.573624 inf
3.8 0.8 -nan 0.570868 inf
3.8 1 -nan 0.570918 inf
3.8 1.2 nan 0.572924 inf
3.8 1.4 -nan 0.575114 inf
3.8 1.6 -nan 0.57554 inf
3.8 1.8 -nan 0.574494 inf
3.8 2 -nan 0.57067 inf
3.8 2.2 -nan 0.572901 inf
3.8 2.4 nan 0.576024 inf
3.8 2.6 -nan 0.578668 inf
3.8 2.8 -nan 0.576334 inf
3.8 3 -nan 0.575526 inf
3.8 3.2 nan 0.576309 inf
3.8 3.4 -nan 0.575962 inf
3.8 3.6 -nan 0.57044 inf
3.8 3.8 -nan 0.568025 0
