0 4 11 -nan 0.567472 inf
0 4 12 nan 0.568869 inf
0 4 13 -nan 0.567727 inf
0 4 14 -nan 0.567244 inf
0 4 15 -nan 0.564763 inf
0 4 16 nan 0.567563 inf
0 4 17 -nan 0.570696 inf
0 4 18 -nan 0.574684 inf
0 4 19 -nan 0.576559 inf
0 5 0 -nan 0.571441 inf
0 5 1 -nan 0.567173 inf
0 5 2 nan 0.567277 inf
0 5 3 -nan 0.568506 inf
0 5 4 -nan 0.570722 inf
0 5 5 -nan 0.572161 inf
0 5 6 nan 0.568596 inf
0 5 7 -nan 0.567865 inf
0 5 8 -nan 0.570656 inf
0 5 9 -nan 0.567643 inf
0 5 10 -nan 0.568637 inf
0 5 11 -nan 0.571498 inf
0 5 12 nan 0.568897 inf
0 5 13 -nan 0.566767 inf
0 5 14 -nan 0.570687 inf
0 5 15 -nan 0.56762 inf
0 5 16 nan 0.568166 inf
0 5 17 -nan 0.568558 inf
0 5 18 -nan 0.573496 inf
0 5 19 -nan 0.575448 inf
0 6 0 nan 0.573493 inf
0 6 1 nan 0.566745 inf
0 6 2 nan 0.563956 inf
0 6 3 nan 0.566159 inf
0 6 4 nan 0.569046 inf
0 6 5 nan 0.570823 inf
0 6 6 nan 0.570812 inf
0 6 7 nan 0.572147 inf
0 6 8 nan 0.571668 inf
0 6 9 nan 0.570282 inf
0 6 10 nan 0.571228 inf
0 6 11 nan 0.572181 inf
0 6 12 nan 0.570352 inf
0 6 13 nan 0.567253 inf
0 6 14 nan 0.56936 inf
0 6 15 nan 0.570515 inf
0 6 16 nan 0.568873 inf
0 6 17 nan 0.569031 inf
0 6 18 nan 0.5729 inf
0 6 19 nan 0.575311 inf
0 7 0 -nan 0.57136 inf
0 7 1 -nan 0.570158 inf
0 7 2 nan 0.568021 inf
0 7 3 -nan 0.569714 inf
0 7 4 -nan 0.569082 inf
0 7 5 -nan 0.569197 inf
0 7 6 nan 0.574137 inf
0 7 7 -nan 0.572593 inf
0 7 8 -nan 0.568881 inf
0 7 9 -nan 0.569664 inf
0 7 10 -nan 0.570653 inf
0 7 11 -nan 0.57281 inf
0 7 12 nan 0.571126 inf
0 7 13 -nan 0.568019 inf
0 7 14 -nan 0.57166 inf
0 7 15 -nan 0.569845 inf
0 7 16 nan 0.571789 inf
0 7 17 -nan 0.573411 inf
0 7 18 -nan 0.577143 inf
0 7 19 -nan 0.575751 inf
0 8 0 -nan 0.570965 inf
0 8 1 -nan 0.569414 inf
0 8 2 nan 0.56779 inf
0 8 3 -nan 0.568712 inf
0 8 4 -nan 0.571117 inf
0 8 5 -nan 0.571054 inf
0 8 6 nan 0.574996 inf
0 8 7 -nan 0.574311 inf
0 8 8 -nan 0.570601 inf
0 8 9 -nan 0.571107 inf
0 8 10 -nan 0.572455 inf
0 8 11 -nan 0.574076 inf
0 8 12 nan 0.569952 inf
0 8 13 -nan 0.569098 inf
0 8 14 -nan 0.571251 inf
0 8 15 -nan 0.574253 inf
0 8 16 nan 0.575614 inf
0 8 17 -nan 0.574062 inf
0 8 18 -nan 0.577841 inf
0 8 19 -nan 0.577177 inf
0 9 0 -nan 0.57352 inf
0 9 1 -nan 0.572629 inf
0 9 2 nan 0.569179 inf
0 9 3 -nan 0.571074 inf
0 9 4 -nan 0.57351 inf
0 9 5 -nan 0.572556 inf
0 9 6 nan 0.572652 inf
0 9 7 -nan 0.570864 inf
0 9 8 -nan 0.571066 inf
0 9 9 -nan 0.572796 inf
0 9 10 -nan 0.574951 inf
0 9 11 -nan 0.574988 inf
0 9 12 nan 0.571677 inf
0 9 13 -nan 0.573422 inf
0 9 14 -nan 0.575548 inf
0 9 15 -nan 0.576473 inf
0 9 16 nan 0.577836 inf
0 9 17 -nan 0.5742 inf
0 9 18 -nan 0.574573 inf
0 9 19 -nan 0.575342 inf
0 10 0 -nan 0.575293 inf
0 10 1 -nan 0.572015 inf
0 10 2 nan 0.570561 inf
0 10 3 -nan 0.572431 inf
0 10 4 -nan 0.570943 inf
0 10 5 -nan 0.571664 inf
0 10 6 nan 0.569788 inf
0 10 7 -nan 0.571457 inf
0 10 8 -nan 0.57132 inf
0 10 9 -nan 0.573884 inf
0 10 10 -nan 0.573089 inf
0 10 11 -nan 0.574869 inf
0 10 12 nan 0.572875 inf
0 10 13 -nan 0.574462 inf
0 10 14 -nan 0.573517 inf
0 10 15 -nan 0.574532 inf
0 10 16 nan 0.57523 inf
0 10 17 -nan 0.576142 inf
0 10 18 -nan 0.573696 inf
0 10 19 -nan 0.576137 inf
0 11 0 -nan 0.571858 inf
0 11 1 -nan 0.568894 inf
0 11 2 nan 0.571737 inf
0 11 3 -nan 0.569022 inf
0 11 4 -nan 0.568308 inf
0 11 5 -nan 0.568767 inf
0 11 6 nan 0.569201 inf
0 11 7 -nan 0.569367 inf
0 11 8 -nan 0.5708 inf
0 11 9 -nan 0.575206 inf
0 11 10 -nan 0.574626 inf
0 11 11 -nan 0.573832 inf
0 11 12 nan 0.574525 inf
0 11 13 -nan 0.573469 inf
0 11 14 -nan 0.572453 inf
0 11 15 -nan 0.574762 inf
0 11 16 nan 0.572716 inf
0 11 17 -nan 0.57401 inf
0 11 18 -nan 0.575614 inf
0 11 19 -nan 0.576344 inf
0 12 0 nan 0.568743 inf
0 12 1 nan 0.567485 inf
0 12 2 nan 0.569743 inf
0 12 3 nan 0.570147 inf
0 12 4 nan 0.568058 inf
0 12 5 nan 0.569323 inf
0 12 6 nan 0.567333 inf
0 12 7 nan 0.570101 inf
0 12 8 nan 0.575838 inf
0 12 9 nan 0.577373 inf
0 12 10 nan 0.576273 inf
0 12 11 nan 0.574149 inf
0 12 12 nan 0.574441 inf
0 12 13 nan 0.576358 inf
0 12 14 nan 0.574261 inf
0 12 15 nan 0.575095 inf
0 12 16 nan 0.574956 inf
0 12 17 nan 0.574742 inf
0 12 18 nan 0.574562 inf
0 12 19 nan 0.572101 inf
0 13 0 -nan 0.571117 inf
0 13 1 -nan 0.570759 inf
0 13 2 nan 0.571673 inf
0 13 3 -nan 0.569962 inf
0 13 4 -nan 0.569638 inf
0 13 5 -nan 0.570643 inf
0 13 6 nan 0.57172 inf
0 13 7 -nan 0.573921 inf
0 13 8 -nan 0.578611 inf
0 13 9 -nan 0.57847 inf
0 13 10 -nan 0.577639 inf
0 13 11 -nan 0.576594 inf
0 13 12 nan 0.575425 inf
0 13 13 -nan 0.578149 inf
0 13 14 -nan 0.577435 inf
0 13 15 -nan 0.576514 inf
0 13 16 nan 0.575635 inf
0 13 17 -nan 0.576829 inf
0 13 18 -nan 0.573339 inf
0 13 19 -nan 0.572931 inf
0 14 0 -nan 0.573546 inf
0 14 1 -nan 0.570214 inf
0 14 2 nan 0.568485 inf
0 14 3 -nan 0.569052 inf
0 14 4 -nan 0.569646 inf
0 14 5 -nan 0.573652 inf
0 14 6 nan 0.573928 inf
0 14 7 -nan 0.577674 inf
0 14 8 -nan 0.577277 inf
0 14 9 -nan 0.577393 inf
0 14 10 -nan 0.574321 inf
0 14 11 -nan 0.572863 inf
0 14 12 nan 0.571822 inf
0 14 13 -nan 0.576119 inf
0 14 14 -nan 0.576749 inf
0 14 15 -nan 0.576082 inf
0 14 16 nan 0.57608 inf
0 14 17 -nan 0.577261 inf
0 14 18 -nan 0.577295 inf
0 14 19 -nan 0.577335 inf
0 15 0 -nan 0.573522 inf
0 15 1 -nan 0.571375 inf
0 15 2 nan 0.571094 inf
0 15 3 -nan 0.569881 inf
0 15 4 -nan 0.572826 inf
0 15 5 -nan 0.575436 inf
0 15 6 nan 0.575655 inf
0 15 7 -nan 0.578412 inf
0 15 8 -nan 0.578467 inf
0 15 9 -nan 0.578442 inf
0 15 10 -nan 0.575854 inf
0 15 11 -nan 0.571929 inf
0 15 12 nan 0.572189 inf
0 15 13 -nan 0.573966 inf
0 15 14 -nan 0.575001 inf
0 15 15 -nan 0.578232 inf
0 15 16 nan 0.578479 inf
0 15 17 -nan 0.57692 inf
0 15 18 -nan 0.580539 inf
0 15 19 -nan 0.579226 inf
0 16 0 nan 0.578057 inf
0 16 1 nan 0.576448 inf
0 16 2 nan 0.576205 inf
0 16 3 nan 0.574902 inf
0 16 4 nan 0.573796 inf
0 16 5 nan 0.575226 inf
0 16 6 nan 0.579191 inf
0 16 7 nan 0.58128 inf
0 16 8 nan 0.577188 inf
0 16 9 nan 0.57535 inf
0 16 10 nan 0.576059 inf
0 16 11 nan 0.575297 inf
0 16 12 nan 0.572259 inf
0 16 13 nan 0.572051 inf
0 16 14 nan 0.569243 inf
0 16 15 nan 0.571733 inf
0 16 16 nan 0.575031 inf
0 16 17 nan 0.574221 inf
0 16 18 nan 0.579974 inf
0 16 19 nan 0.579498 inf
0 17 0 -nan 0.57438 inf
0 17 1 -nan 0.574696 inf
0 17 2 nan 0.574277 inf
0 17 3 -nan 0.576844 inf
0 17 4 -nan 0.573561 inf
0 17 5 -nan 0.57368 inf
0 17 6 nan 0.57827 inf
0 17 7 -nan 0.579542 inf
0 17 8 -nan 0.575971 inf
0 17 9 -nan 0.574831 inf
0 17 10 -nan 0.573222 inf
0 17 11 -nan 0.573259 inf
0 17 12 nan 0.573075 inf
0 17 13 -nan 0.570045 inf
0 17 14 -nan 0.566243 inf
0 17 15 -nan 0.566818 inf
0 17 16 nan 0.569139 inf
0 17 17 -nan 0.572324 inf
0 17 18 -nan 0.576764 inf
0 17 19 -nan 0.57687 inf
0 18 0 -nan 0.571532 inf
0 18 1 -nan 0.573415 inf
0 18 2 nan 0.572168 inf
0 18 3 -nan 0.575473 inf
0 18 4 -nan 0.574715 inf
0 18 5 -nan 0.576888 inf
0 18 6 nan 0.578059 inf
0 18 7 -nan 0.576527 inf
0 18 8 -nan 0.572546 inf
0 18 9 -nan 0.57175 inf
0 18 10 -nan 0.569143 inf
0 18 11 -nan 0.569401 inf
0 18 12 nan 0.571077 inf
0 18 13 -nan 0.570201 inf
0 18 14 -nan 0.570276 inf
0 18 15 -nan 0.568715 inf
0 18 16 nan 0.568286 inf
0 18 17 -nan 0.570469 inf
0 18 18 -nan 0.570245 inf
0 18 19 -nan 0.571162 inf
0 19 0 -nan 0.569015 inf
0 19 1 -nan 0.571388 inf
0 19 2 nan 0.567394 inf
0 19 3 -nan 0.569025 inf
0 19 4 -nan 0.569305 inf
0 19 5 -nan 0.575668 inf
0 19 6 nan 0.577746 inf
0 19 7 -nan 0.574312 inf
0 19 8 -nan 0.572907 inf
0 19 9 -nan 0.57011 inf
0 19 10 -nan 0.570692 inf
0 19 11 -nan 0.570613 inf
0 19 12 nan 0.575332 inf
0 19 13 -nan 0.573125 0
0 19 14 -nan 0.572834 0
0 19 15 -nan 0.570673 inf
0 19 16 nan 0.568677 inf
0 19 17 -nan 0.569662 inf
0 19 18 -nan 0.571288 inf
0 19 19 -nan 0.569846 inf
1 0 0 -nan 0.564631 inf
1 0 1 -nan 0.56423 inf
1 0 2 nan 0.566878 inf
1 0 3 -nan 0.568858 inf
1 0 4 -nan 0.570239 inf
1 0 5 -nan 0.576083 inf
1 0 6 nan 0.576985 inf
1 0 7 -nan 0.574488 inf
1 0 8 -nan 0.570527 inf
1 0 9 -nan 0.568269 inf
1 0 10 -nan 0.570029 inf
1 0 11 -nan 0.57166 inf
1 0 12 nan 0.574413 inf
1 0 13 -nan 0.573977 inf
1 0 14 -nan 0.56931 inf
1 0 15 -nan 0.568045 inf
1 0 16 nan 0.567531 inf
1 0 17 -nan 0.566256 inf
1 0 18 -nan 0.565645 inf
1 0 19 -nan 0.564513 inf
1 1 0 -nan 0.566604 inf
1 1 1 -nan 0.564873 inf
1 1 2 nan 0.566001 inf
1 1 3 -nan 0.565421 inf
1 1 4 -nan 0.570372 inf
1 1 5 -nan 0.573268 inf
1 1 6 nan 0.572065 inf
1 1 7 -nan 0.572051 inf
1 1 8 -nan 0.570234 inf
1 1 9 -nan 0.56967 inf
1 1 10 -nan 0.571826 inf
1 1 11 -nan 0.575515 inf
1 1 12 nan 0.576402 inf
1 1 13 -nan 0.57255 inf
1 1 14 -nan 0.566748 inf
1 1 15 -nan 0.567273 inf
1 1 16 nan 0.570178 inf
1 1 17 -nan 0.567248 inf
1 1 18 -nan 0.567631 inf
1 1 19 -nan 0.566071 inf
1 2 0 nan 0.567441 inf
1 2 1 nan 0.565114 inf
1 2 2 nan 0.565617 inf
1 2 3 nan 0.569654 inf
1 2 4 nan 0.573999 inf
1 2 5 nan 0.573082 inf
1 2 6 nan 0.572849 inf
1 2 7 nan 0.570086 inf
1 2 8 nan 0.570897 inf
1 2 9 nan 0.570726 inf
1 2 10 nan 0.574907 inf
1 2 11 nan 0.574784 inf
1 2 12 nan 0.575265 inf
1 2 13 nan 0.56797 inf
1 2 14 nan 0.564748 inf
1 2 15 nan 0.566322 inf
1 2 16 nan 0.569402 inf
1 2 17 nan 0.571337 inf
1 2 18 nan 0.57215 inf
1 2 19 nan 0.571786 inf
1 3 0 -nan 0.571931 inf
1 3 1 -nan 0.569364 inf
1 3 2 nan 0.5698 inf
1 3 3 -nan 0.573024 inf
1 3 4 -nan 0.575803 inf
1 3 5 -nan 0.57536 inf
1 3 6 nan 0.575709 inf
1 3 7 -nan 0.572073 inf
1 3 8 -nan 0.568131 inf
1 3 9 -nan 0.569697 inf
1 3 10 -nan 0.571277 inf
1 3 11 -nan 0.5697 inf
1 3 12 nan 0.570878 inf
1 3 13 -nan 0.567045 inf
1 3 14 -nan 0.567653 inf
1 3 15 -nan 0.567843 inf
1 3 16 nan 0.567679 inf
1 3 17 -nan 0.570451 inf
1 3 18 -nan 0.573731 inf
1 3 19 -nan 0.571852 inf
1 4 0 -nan 0.573258 inf
1 4 1 -nan 0.571508 inf
1 4 2 nan 0.571295 inf
1 4 3 -nan 0.570589 inf
1 4 4 -nan 0.571792 inf
1 4 5 -nan 0.572899 inf
1 4 6 nan 0.575058 inf
1 4 7 -nan 0.573059 inf
1 4 8 -nan 0.568281 inf
1 4 9 -nan 0.566954 inf
1 4 10 -nan 0.567294 inf
1 4 11 -nan 0.566745 inf
1 4 12 nan 0.569641 inf
1 4 13 -nan 0.568353 inf
1 4 14 -nan 0.570914 inf
1 4 15 -nan 0.567677 inf
1 4 16 nan 0.571225 inf
1 4 17 -nan 0.574364 inf
1 4 18 -nan 0.573644 inf
1 4 19 -nan 0.573758 inf
1 5 0 -nan 0.573836 inf
1 5 1 -nan 0.571555 inf
1 5 2 nan 0.567498 inf
1 5 3 -nan 0.568133 inf
1 5 4 -nan 0.571773 inf
1 5 5 -nan 0.574148 inf
1 5 6 nan 0.573283 inf
1 5 7 -nan 0.57041 inf
1 5 8 -nan 0.571936 inf
1 5 9 -nan 0.570583 inf
1 5 10 -nan 0.56889 inf
1 5 11 -nan 0.569843 inf
1 5 12 nan 0.569349 inf
1 5 13 -nan 0.569125 inf
1 5 14 -nan 0.57402 inf
1 5 15 -nan 0.571882 inf
1 5 16 nan 0.568591 inf
1 5 17 -nan 0.573215 inf
1 5 18 -nan 0.575628 inf
1 5 19 -nan 0.575061 inf
1 6 0 nan 0.573135 inf
1 6 1 nan 0.571008 inf
1 6 2 nan 0.565513 inf
1 6 3 nan 0.569198 inf
1 6 4 nan 0.57283 inf
1 6 5 nan 0.57258 inf
1 6 6 nan 0.572263 inf
1 6 7 nan 0.570593 inf
1 6 8 nan 0.56999 inf
1 6 9 nan 0.573029 inf
1 6 10 nan 0.574815 inf
1 6 11 nan 0.574424 inf
1 6 12 nan 0.574539 inf
1 6 13 nan 0.574859 inf
1 6 14 nan 0.575909 inf
1 6 15 nan 0.570423 inf
1 6 16 nan 0.566967 inf
1 6 17 nan 0.571322 inf
1 6 18 nan 0.576079 inf
1 6 19 nan 0.574282 inf
1 7 0 -nan 0.573449 inf
1 7 1 -nan 0.571076 inf
1 7 2 nan 0.567984 inf
1 7 3 -nan 0.57074 inf
1 7 4 -nan 0.571591 inf
1 7 5 -nan 0.569137 inf
1 7 6 nan 0.572991 inf
1 7 7 -nan 0.573339 inf
1 7 8 -nan 0.569785 inf
1 7 9 -nan 0.573978 inf
1 7 10 -nan 0.575787 inf
1 7 11 -nan 0.575593 inf
1 7 12 nan 0.572819 inf
1 7 13 -nan 0.573143 inf
1 7 14 -nan 0.575837 inf
1 7 15 -nan 0.571235 inf
1 7 16 nan 0.569195 inf
1 7 17 -nan 0.573638 inf
1 7 18 -nan 0.578802 inf
1 7 19 -nan 0.57659 inf
1 8 0 -nan 0.572296 inf
1 8 1 -nan 0.567993 inf
1 8 2 nan 0.570626 inf
1 8 3 -nan 0.574451 inf
1 8 4 -nan 0.572203 inf
1 8 5 -nan 0.570342 inf
1 8 6 nan 0.572708 inf
1 8 7 -nan 0.573181 inf
1 8 8 -nan 0.572103 inf
1 8 9 -nan 0.573328 inf
1 8 10 -nan 0.574766 inf
1 8 11 -nan 0.571776 inf
1 8 12 nan 0.570606 inf
1 8 13 -nan 0.570047 inf
1 8 14 -nan 0.574471 inf
1 8 15 -nan 0.573459 inf
1 8 16 nan 0.574549 inf
1 8 17 -nan 0.577788 inf
1 8 18 -nan 0.579454 inf
1 8 19 -nan 0.577954 inf
1 9 0 -nan 0.572321 inf
1 9 1 -nan 0.570806 inf
1 9 2 nan 0.574048 inf
1 9 3 -nan 0.575686 inf
1 9 4 -nan 0.572595 inf
1 9 5 -nan 0.572251 inf
1 9 6 nan 0.572399 inf
1 9 7 -nan 0.570996 inf
1 9 8 -nan 0.571686 inf
1 9 9 -nan 0.572836 inf
1 9 10 -nan 0.573 inf
1 9 11 -nan 0.571762 inf
1 9 12 nan 0.571305 inf
1 9 13 -nan 0.573936 inf
1 9 14 -nan 0.576511 inf
1 9 15 -nan 0.577644 inf
1 9 16 nan 0.578075 inf
1 9 17 -nan 0.577853 inf
1 9 18 -nan 0.577849 inf
1 9 19 -nan 0.573633 inf
1 10 0 -nan 0.574465 inf
1 10 1 -nan 0.574787 inf
1 10 2 nan 0.573961 inf
1 10 3 -nan 0.573105 inf
1 10 4 -nan 0.572078 inf
1 10 5 -nan 0.571329 inf
1 10 6 nan 0.573114 inf
1 10 7 -nan 0.570273 inf
1 10 8 -nan 0.573033 inf
1 10 9 -nan 0.575328 inf
1 10 10 -nan 0.574354 inf
1 10 11 -nan 0.573045 inf
1 10 12 nan 0.571032 inf
1 10 13 -nan 0.574105 inf
1 10 14 -nan 0.577279 inf
1 10 15 -nan 0.578075 inf
1 10 16 nan 0.577203 inf
1 10 17 -nan 0.576846 inf
1 10 18 -nan 0.576824 inf
1 10 19 -nan 0.573421 inf
1 11 0 -nan 0.570797 inf
1 11 1 -nan 0.571163 inf
1 11 2 nan 0.5734 inf
1 11 3 -nan 0.571431 inf
1 11 4 -nan 0.57126 inf
1 11 5 -nan 0.570588 inf
1 11 6 nan 0.572838 inf
1 11 7 -nan 0.573686 inf
1 11 8 -nan 0.570685 inf
1 11 9 -nan 0.573257 inf
1 11 10 -nan 0.574156 inf
1 11 11 -nan 0.573355 inf
1 11 12 nan 0.573926 inf
1 11 13 -nan 0.573104 inf
1 11 14 -nan 0.572271 inf
1 11 15 -nan 0.57494 inf
1 11 16 nan 0.576083 inf
1 11 17 -nan 0.578581 inf
1 11 18 -nan 0.576849 inf
1 11 19 -nan 0.57604 inf
1 12 0 nan 0.570711 inf
1 12 1 nan 0.568696 inf
1 12 2 nan 0.572549 inf
1 12 3 nan 0.572219 inf
1 12 4 nan 0.572621 inf
1 12 5 nan 0.569498 inf
1 12 6 nan 0.569992 inf
1 12 7 nan 0.574351 inf
1 12 8 nan 0.574037 inf
1 12 9 nan 0.575192 inf
1 12 10 nan 0.572148 inf
1 12 11 nan 0.572954 inf
1 12 12 nan 0.576164 inf
1 12 13 nan 0.575568 inf
1 12 14 nan 0.574913 inf
1 12 15 nan 0.576651 inf
1 12 16 nan 0.576471 inf
1 12 17 nan 0.579087 inf
1 12 18 nan 0.574338 inf
1 12 19 nan 0.57289 inf
1 13 0 -nan 0.571025 inf
1 13 1 -nan 0.569024 inf
1 13 2 nan 0.571749 inf
1 13 3 -nan 0.572722 inf
1 13 4 -nan 0.572675 inf
1 13 5 -nan 0.571263 inf
1 13 6 nan 0.573855 inf
1 13 7 -nan 0.574808 inf
1 13 8 -nan 0.578987 inf
1 13 9 -nan 0.577373 inf
1 13 10 -nan 0.574575 inf
1 13 11 -nan 0.574952 inf
1 13 12 nan 0.575122 inf
1 13 13 -nan 0.578638 inf
1 13 14 -nan 0.578988 inf
1 13 15 -nan 0.577317 inf
1 13 16 nan 0.578186 inf
1 13 17 -nan 0.578884 inf
1 13 18 -nan 0.575497 inf
1 13 19 -nan 0.574016 inf
1 14 0 -nan 0.573225 inf
1 14 1 -nan 0.571752 inf
1 14 2 nan 0.569185 inf
1 14 3 -nan 0.569767 inf
1 14 4 -nan 0.571467 inf
1 14 5 -nan 0.576616 inf
1 14 6 nan 0.577927 inf
1 14 7 -nan 0.576737 inf
1 14 8 -nan 0.579087 inf
1 14 9 -nan 0.578809 inf
1 14 10 -nan 0.577577 inf
1 14 11 -nan 0.573428 inf
1 14 12 nan 0.571751 inf
1 14 13 -nan 0.577195 inf
1 14 14 -nan 0.576773 inf
1 14 15 -nan 0.577356 inf
1 14 16 nan 0.578154 inf
1 14 17 -nan 0.575866 inf
1 14 18 -nan 0.579167 inf
1 14 19 -nan 0.5758 inf
1 15 0 -nan 0.576539 inf
1 15 1 -nan 0.572114 inf
1 15 2 nan 0.570818 inf
1 15 3 -nan 0.570741 inf
1 15 4 -nan 0.574086 inf
1 15 5 -nan 0.577775 inf
1 15 6 nan 0.580554 inf
1 15 7 -nan 0.577781 inf
1 15 8 -nan 0.575699 inf
1 15 9 -nan 0.577611 inf
1 15 10 -nan 0.576091 inf
1 15 11 -nan 0.575185 inf
1 15 12 nan 0.570943 inf
1 15 13 -nan 0.572844 inf
1 15 14 -nan 0.574276 inf
1 15 15 -nan 0.576919 inf
1 15 16 nan 0.577166 inf
1 15 17 -nan 0.576113 inf
1 15 18 -nan 0.579178 inf
1 15 19 -nan 0.576408 inf
1 16 0 nan 0.57757 inf
1 16 1 nan 0.575804 inf
1 16 2 nan 0.574294 inf
1 16 3 nan 0.573182 inf
1 16 4 nan 0.574835 inf
1 16 5 nan 0.578904 inf
1 16 6 nan 0.580796 inf
1 16 7 nan 0.579238 inf
1 16 8 nan 0.574399 inf
1 16 9 nan 0.57566 inf
1 16 10 nan 0.57531 inf
1 16 11 nan 0.573177 inf
1 16 12 nan 0.571085 inf
1 16 13 nan 0.570558 inf
1 16 14 nan 0.569069 inf
1 16 15 nan 0.570134 inf
1 16 16 nan 0.572062 inf
1 16 17 nan 0.573072 inf
1 16 18 nan 0.578812 inf
1 16 19 nan 0.578915 inf
1 17 0 -nan 0.574135 inf
1 17 1 -nan 0.573441 inf
1 17 2 nan 0.574157 inf
1 17 3 -nan 0.573642 inf
1 17 4 -nan 0.571672 inf
1 17 5 -nan 0.574663 inf
1 17 6 nan 0.577234 inf
1 17 7 -nan 0.578638 inf
1 17 8 -nan 0.573552 inf
1 17 9 -nan 0.573922 inf
1 17 10 -nan 0.572757 inf
1 17 11 -nan 0.570328 inf
1 17 12 nan 0.571411 inf
1 17 13 -nan 0.56947 inf
1 17 14 -nan 0.565451 inf
1 17 15 -nan 0.568068 inf
1 17 16 nan 0.570745 inf
1 17 17 -nan 0.572377 inf
1 17 18 -nan 0.573915 inf
1 17 19 -nan 0.572606 inf
1 18 0 -nan 0.572886 inf
1 18 1 -nan 0.56912 inf
1 18 2 nan 0.568967 inf
1 18 3 -nan 0.573106 inf
1 18 4 -nan 0.572334 inf
1 18 5 -nan 0.573593 inf
1 18 6 nan 0.574728 inf
1 18 7 -nan 0.575097 inf
1 18 8 -nan 0.570758 inf
1 18 9 -nan 0.569849 inf
1 18 10 -nan 0.571125 inf
1 18 11 -nan 0.5708 inf
1 18 12 nan 0.573285 inf
1 18 13 -nan 0.570355 inf
1 18 14 -nan 0.567692 inf
1 18 15 -nan 0.569919 inf
1 18 16 nan 0.569926 inf
1 18 17 -nan 0.571714 inf
1 18 18 -nan 0.569488 inf
1 18 19 -nan 0.569158 inf
1 19 0 -nan 0.568376 inf
1 19 1 -nan 0.568129 inf
1 19 2 nan 0.568356 inf
1 19 3 -nan 0.572996 inf
1 19 4 -nan 0.571852 inf
1 19 5 -nan 0.57625 inf
1 19 6 nan 0.577862 inf
1 19 7 -nan 0.573861 inf
1 19 8 -nan 0.569872 inf
1 19 9 -nan 0.571027 inf
1 19 10 -nan 0.571047 inf
1 19 11 -nan 0.57129 inf
1 19 12 nan 0.575277 inf
1 19 13 -nan 0.573272 inf
