0.6 2.6 -nan 0.572618 0
0.6 2.8 -nan 0.568075 0
0.6 3 -nan 0.569841 0
0.6 3.2 nan 0.573655 0
0.6 3.4 -nan 0.571784 0
0.6 3.6 -nan 0.569928 0
0.6 3.8 -nan 0.571976 0
0.8 0 -nan 0.571302 0
0.8 0.2 -nan 0.568699 inf
0.8 0.4 nan 0.5672 inf
0.8 0.6 -nan 0.568383 inf
0.8 0.8 -nan 0.570192 inf
0.8 1 -nan 0.568413 inf
0.8 1.2 nan 0.567335 inf
0.8 1.4 -nan 0.566596 0
0.8 1.6 -nan 0.565871 0
0.8 1.8 -nan 0.569241 0
0.8 2 -nan 0.568722 0
0.8 2.2 -nan 0.573138 0
0.8 2.4 nan 0.574127 0
0.8 2.6 -nan 0.573548 0
0.8 2.8 -nan 0.569127 0
0.8 3 -nan 0.571294 0
0.8 3.2 nan 0.574356 0
0.8 3.4 -nan 0.574186 0
0.8 3.6 -nan 0.569674 0
0.8 3.8 -nan 0.571229 0
1 0 -nan 0.569234 inf
1 0.2 -nan 0.566202 inf
1 0.4 nan 0.565754 inf
1 0.6 -nan 0.564778 inf
1 0.8 -nan 0.564526 inf
1 1 -nan 0.563909 inf
1 1.2 nan 0.563807 inf
1 1.4 -nan 0.567211 inf
1 1.6 -nan 0.56819 0
1 1.8 -nan 0.567993 0
1 2 -nan 0.569832 0
1 2.2 -nan 0.572175 0
1 2.4 nan 0.576682 0
1 2.6 -nan 0.576824 0
1 2.8 -nan 0.573998 0
1 3 -nan 0.573351 0
1 3.2 nan 0.572416 0
1 3.4 -nan 0.574874 0
1 3.6 -nan 0.573873 0
1 3.8 -nan 0.570975 0
1.2 0 nan 0.567682 inf
1.2 0.2 nan 0.565675 inf
1.2 0.4 nan 0.566323 inf
1.2 0.6 nan 0.561259 inf
1.2 0.8 nan 0.560035 inf
1.2 1 nan 0.559966 inf
1.2 1.2 nan 0.560924 inf
1.2 1.4 nan 0.563953 inf
1.2 1.6 nan 0.568607 inf
1.2 1.8 nan 0.567533 0
1.2 2 nan 0.57103 0
1.2 2.2 nan 0.574699 0
1.2 2.4 nan 0.576405 0
1.2 2.6 nan 0.574675 0
1.2 2.8 nan 0.576657 0
1.2 3 nan 0.573971 0
1.2 3.2 nan 0.57321 0
1.2 3.4 nan 0.57728 0
1.2 3.6 nan 0.576944 0
1.2 3.8 nan 0.573581 inf
1.4 0 -nan 0.568071 inf
1.4 0.2 -nan 0.569759 inf
1.4 0.4 nan 0.566195 inf
1.4 0.6 -nan 0.560059 inf
1.4 0.8 -nan 0.558251 inf
1.4 1 -nan 0.561341 inf
1.4 1.2 nan 0.562736 inf
1.4 1.4 -nan 0.564989 inf
1.4 1.6 -nan 0.566554 inf
1.4 1.8 -nan 0.570205 inf
1.4 2 -nan 0.571081 0
1.4 2.2 -nan 0.571631 0
1.4 2.4 nan 0.57561 0
1.4 2.6 -nan 0.574174 0
1.4 2.8 -nan 0.578722 0
1.4 3 -nan 0.578667 0
1.4 3.2 nan 0.575246 0
1.4 3.4 -nan 0.575484 0
1.4 3.6 -nan 0.572065 inf
1.4 3.8 -nan 0.571551 inf
1.6 0 -nan 0.566033 inf
1.6 0.2 -nan 0.567077 inf
1.6 0.4 nan 0.564341 inf
1.6 0.6 -nan 0.559997 inf
1.6 0.8 -nan 0.55898 inf
1.6 1 -nan 0.56267 inf
1.6 1.2 nan 0.570067 inf
1.6 1.4 -nan 0.570592 inf
1.6 1.6 -nan 0.570062 inf
1.6 1.8 -nan 0.57251 inf
1.6 2 -nan 0.572354 inf
1.6 2.2 -nan 0.573164 inf
1.6 2.4 nan 0.575024 0
1.6 2.6 -nan 0.577374 0
1.6 2.8 -nan 0.578566 0
1.6 3 -nan 0.577805 0
1.6 3.2 nan 0.574814 inf
1.6 3.4 -nan 0.575795 inf
1.6 3.6 -nan 0.570663 inf
1.6 3.8 -nan 0.567533 inf
1.8 0 -nan 0.566809 inf
1.8 0.2 -nan 0.568025 inf
1.8 0.4 nan 0.564328 inf
1.8 0.6 -nan 0.560615 inf
1.8 0.8 -nan 0.560922 inf
1.8 1 -nan 0.565107 inf
1.8 1.2 nan 0.571523 inf
1.8 1.4 -nan 0.574059 inf
1.8 1.6 -nan 0.573654 inf
1.8 1.8 -nan 0.571109 inf
1.8 2 -nan 0.572032 inf
1.8 2.2 -nan 0.576595 inf
1.8 2.4 nan 0.576465 inf
1.8 2.6 -nan 0.573385 inf
1.8 2.8 -nan 0.574596 inf
1.8 3 -nan 0.577328 inf
1.8 3.2 nan 0.576711 inf
1.8 3.4 -nan 0.571937 inf
1.8 3.6 -nan 0.572854 inf
1.8 3.8 -nan 0.571259 inf
2 0 -nan 0.568885 inf
2 0.2 -nan 0.569367 inf
2 0.4 nan 0.56682 inf
2 0.6 -nan 0.562104 inf
2 0.8 -nan 0.561836 inf
2 1 -nan 0.567837 inf
2 1.2 nan 0.568567 inf
2 1.4 -nan 0.571573 inf
2 1.6 -nan 0.572099 inf
2 1.8 -nan 0.574113 inf
2 2 -nan 0.574117 inf
2 2.2 -nan 0.573926 inf
2 2.4 nan 0.575803 inf
2 2.6 -nan 0.572988 inf
2 2.8 -nan 0.575814 inf
2 3 -nan 0.579192 inf
2 3.2 nan 0.578104 inf
2 3.4 -nan 0.571292 inf
2 3.6 -nan 0.570258 inf
2 3.8 -nan 0.570603 inf
2.2 0 -nan 0.568267 inf
2.2 0.2 -nan 0.56735 inf
2.2 0.4 nan 0.567173 inf
2.2 0.6 -nan 0.565353 inf
2.2 0.8 -nan 0.564681 inf
2.2 1 -nan 0.566967 inf
2.2 1.2 nan 0.568459 inf
2.2 1.4 -nan 0.569893 inf
2.2 1.6 -nan 0.573315 inf
2.2 1.8 -nan 0.572574 inf
2.2 2 -nan 0.570353 inf
2.2 2.2 -nan 0.572361 inf
2.2 2.4 nan 0.57268 inf
2.2 2.6 -nan 0.573292 inf
2.2 2.8 -nan 0.571791 inf
2.2 3 -nan 0.574939 inf
2.2 3.2 nan 0.576395 inf
2.2 3.4 -nan 0.574988 inf
2.2 3.6 -nan 0.570643 inf
2.2 3.8 -nan 0.571656 inf
2.4 0 nan 0.56931 inf
2.4 0.2 nan 0.565907 inf
2.4 0.4 nan 0.56415 inf
2.4 0.6 nan 0.567267 inf
2.4 0.8 nan 0.569611 inf
2.4 1 nan 0.569794 inf
2.4 1.2 nan 0.568817 inf
2.4 1.4 nan 0.567867 inf
2.4 1.6 nan 0.569846 inf
2.4 1.8 nan 0.56958 inf
2.4 2 nan 0.569004 inf
2.4 2.2 nan 0.571758 inf
2.4 2.4 nan 0.569167 inf
2.4 2.6 nan 0.569661 inf
2.4 2.8 nan 0.573095 inf
2.4 3 nan 0.573731 inf
2.4 3.2 nan 0.572712 inf
2.4 3.4 nan 0.571981 inf
2.4 3.6 nan 0.575177 inf
2.4 3.8 nan 0.572396 inf
2.6 0 -nan 0.569346 inf
2.6 0.2 -nan 0.568271 inf
2.6 0.4 nan 0.565464 inf
2.6 0.6 -nan 0.568521 inf
2.6 0.8 -nan 0.572365 inf
2.6 1 -nan 0.571609 inf
2.6 1.2 nan 0.572831 inf
2.6 1.4 -nan 0.568196 inf
2.6 1.6 -nan 0.567895 inf
2.6 1.8 -nan 0.570395 inf
2.6 2 -nan 0.568859 inf
2.6 2.2 -nan 0.569588 0
2.6 2.4 nan 0.569945 0
2.6 2.6 -nan 0.571058 0
2.6 2.8 -nan 0.569921 0
2.6 3 -nan 0.570822 0
2.6 3.2 nan 0.573514 inf
2.6 3.4 -nan 0.573546 inf
2.6 3.6 -nan 0.576316 inf
2.6 3.8 -nan 0.573632 inf
2.8 0 -nan 0.571898 inf
2.8 0.2 -nan 0.571958 inf
2.8 0.4 nan 0.568437 inf
2.8 0.6 -nan 0.570362 inf
2.8 0.8 -nan 0.573048 inf
2.8 1 -nan 0.570599 inf
2.8 1.2 nan 0.573568 inf
2.8 1.4 -nan 0.571228 inf
2.8 1.6 -nan 0.570326 inf
2.8 1.8 -nan 0.571914 inf
2.8 2 -nan 0.571461 0
2.8 2.2 -nan 0.568339 0
2.8 2.4 nan 0.569718 0
2.8 2.6 -nan 0.569702 0
2.8 2.8 -nan 0.56979 0
2.8 3 -nan 0.571593 0
2.8 3.2 nan 0.574214 0
2.8 3.4 -nan 0.576797 0
2.8 3.6 -nan 0.575818 inf
2.8 3.8 -nan 0.574852 inf
3 0 -nan 0.574287 inf
3 0.2 -nan 0.576932 inf
3 0.4 nan 0.572818 inf
3 0.6 -nan 0.570893 inf
3 0.8 -nan 0.571759 inf
3 1 -nan 0.571244 inf
3 1.2 nan 0.569975 inf
3 1.4 -nan 0.572381 inf
3 1.6 -nan 0.571838 inf
3 1.8 -nan 0.571 0
3 2 -nan 0.571112 0
3 2.2 -nan 0.569295 0
3 2.4 nan 0.571764 0
3 2.6 -nan 0.573168 0
3 2.8 -nan 0.572281 0
3 3 -nan 0.575399 0
3 3.2 nan 0.575063 0
3 3.4 -nan 0.576153 0
3 3.6 -nan 0.57496 0
3 3.8 -nan 0.575441 inf
3.2 0 nan 0.575871 inf
3.2 0.2 nan 0.578457 inf
3.2 0.4 nan 0.577046 inf
3.2 0.6 nan 0.573764 inf
3.2 0.8 nan 0.571496 inf
3.2 1 nan 0.572949 inf
3.2 1.2 nan 0.571011 inf
3.2 1.4 nan 0.569919 inf
3.2 1.6 nan 0.570598 0
3.2 1.8 nan 0.568883 0
3.2 2 nan 0.56946 0
3.2 2.2 nan 0.573345 0
3.2 2.4 nan 0.573206 0
3.2 2.6 nan 0.573166 0
3.2 2.8 nan 0.575215 0
3.2 3 nan 0.574708 0
3.2 3.2 nan 0.573826 0
3.2 3.4 nan 0.573433 0
3.2 3.6 nan 0.573203 0
3.2 3.8 nan 0.573522 0
3.4 0 -nan 0.570435 0
3.4 0.2 -nan 0.574563 inf
3.4 0.4 nan 0.576402 inf
3.4 0.6 -nan 0.574414 inf
3.4 0.8 -nan 0.572334 inf
3.4 1 -nan 0.571842 inf
3.4 1.2 nan 0.573679 inf
3.4 1.4 -nan 0.570906 0
3.4 1.6 -nan 0.566921 0
3.4 1.8 -nan 0.56812 0
3.4 2 -nan 0.568388 0
3.4 2.2 -nan 0.572773 0
3.4 2.4 nan 0.574521 0
3.4 2.6 -nan 0.572128 0
3.4 2.8 -nan 0.573826 0
3.4 3 -nan 0.572324 0
3.4 3.2 nan 0.572411 0
3.4 3.4 -nan 0.572967 0
3.4 3.6 -nan 0.575351 0
3.4 3.8 -nan 0.572157 0
3.6 0 -nan 0.569852 0
3.6 0.2 -nan 0.570871 inf
3.6 0.4 nan 0.574083 inf
3.6 0.6 -nan 0.576727 inf
3.6 0.8 -nan 0.57425 inf
3.6 1 -nan 0.574101 inf
3.6 1.2 nan 0.571213 0
3.6 1.4 -nan 0.56952 0
3.6 1.6 -nan 0.567526 0
3.6 1.8 -nan 0.568084 0
3.6 2 -nan 0.570357 0
3.6 2.2 -nan 0.573479 0
3.6 2.4 nan 0.572126 0
3.6 2.6 -nan 0.573433 0
3.6 2.8 -nan 0.575521 0
3.6 3 -nan 0.574242 0
3.6 3.2 nan 0.575468 0
3.6 3.4 -nan 0.573965 0
3.6 3.6 -nan 0.575018 0
3.6 3.8 -nan 0.57034 0
3.8 0 -nan 0.570118 0
3.8 0.2 -nan 0.57236 0
3.8 0.4 nan 0.575195 inf
3.8 0.6 -nan 0.572753 inf
3.8 0.8 -nan 0.572528 inf
3.8 1 -nan 0.574123 inf
3.8 1.2 nan 0.571971 0
3.8 1.4 -nan 0.571989 0
3.8 1.6 -nan 0.569705 0
3.8 1.8 -nan 0.566689 0
3.8 2 -nan 0.570377 0
3.8 2.2 -nan 0.571286 0
3.8 2.4 nan 0.572294 0
3.8 2.6 -nan 0.575651 0
3.8 2.8 -nan 0.573385 0
3.8 3 -nan 0.574458 0
3.8 3.2 nan 0.577969 0
3.8 3.4 -nan 0.574972 0
3.8 3.6 -nan 0.571671 0
3.8 3.8 -nan 0.568906 0
