0 0.00697717 0.993051 5.8214e-52
0.2 0.00697695 0.993019 5.82136e-52
0.4 0.00697708 0.993038 5.82139e-52
0.6 0.00697684 0.993003 5.82135e-52
0.8 0.00697707 0.993037 5.82138e-52
1 0.00697685 0.993005 5.82136e-52
1.2 0.00697694 0.993017 5.82137e-52
1.4 0.00697695 0.993019 5.82138e-52
1.6 0.00697674 0.992989 5.82133e-52
1.8 0.00697701 0.993028 5.82138e-52
2 0.00697678 0.992994 5.82134e-52
2.2 0.00697692 0.993014 5.82137e-52
2.4 0.00697691 0.993013 5.82136e-52
2.6 0.00697684 0.993003 5.82135e-52
2.8 0.00697697 0.993022 5.82137e-52
3 0.00697669 0.992982 5.82133e-52
3.2 0.00697702 0.99303 5.82138e-52
3.4 0.00697707 0.993037 5.82138e-52
3.6 0.00697705 0.993034 5.82139e-52
3.8 0.0069771 0.993041 5.82138e-52
