0 0.00697702 0.993029 5.82137e-52
0.2 0.00697687 0.993008 5.82136e-52
0.4 0.00697708 0.993038 5.82139e-52
0.6 0.00697707 0.993036 5.82138e-52
0.8 0.00697706 0.993035 5.82139e-52
1 0.00697667 0.992978 5.82133e-52
1.2 0.00697724 0.993061 5.82141e-52
1.4 0.00697684 0.993003 5.82135e-52
1.6 0.00697705 0.993033 5.82139e-52
1.8 0.00697683 0.993001 5.82135e-52
2 0.00697678 0.992994 5.82134e-52
2.2 0.00697724 0.993062 5.82142e-52
2.4 0.00697693 0.993017 5.82137e-52
2.6 0.00697702 0.993029 5.82138e-52
2.8 0.00697674 0.992988 5.82134e-52
3 0.00697688 0.993008 5.82136e-52
3.2 0.00697691 0.993014 5.82136e-52
3.4 0.00697711 0.993043 5.82139e-52
3.6 0.0069769 0.993012 5.82136e-52
3.8 0.00697703 0.99303 5.82139e-52
