0 0.11128 0.888727 5.82067e-52
0.2 0.111277 0.888706 5.82065e-52
0.4 0.11128 0.888733 5.82069e-52
0.6 0.11128 0.888734 5.82068e-52
0.8 0.11128 0.888731 5.82069e-52
1 0.111274 0.888682 5.82062e-52
1.2 0.111283 0.888754 5.82071e-52
1.4 0.111276 0.8887 5.82064e-52
1.6 0.11128 0.88873 5.82069e-52
1.8 0.111277 0.888703 5.82065e-52
2 0.111276 0.888695 5.82064e-52
2.2 0.111283 0.888754 5.82071e-52
2.4 0.111278 0.888716 5.82067e-52
2.6 0.111279 0.888726 5.82068e-52
2.8 0.111275 0.888693 5.82064e-52
3 0.111277 0.888707 5.82066e-52
3.2 0.111278 0.888714 5.82066e-52
3.4 0.111281 0.88874 5.82069e-52
3.6 0.111278 0.888712 5.82066e-52
3.8 0.111279 0.888726 5.82068e-52
