0 0.00152186 0.998484 5.82132e-52
0.2 0.00152183 0.998463 5.82131e-52
0.4 0.00152188 0.998493 5.82134e-52
0.6 0.00152187 0.998491 5.82133e-52
0.8 0.00152187 0.998491 5.82134e-52
1 0.00152179 0.998433 5.82128e-52
1.2 0.00152191 0.998516 5.82136e-52
1.4 0.00152182 0.998458 5.8213e-52
1.6 0.00152187 0.998488 5.82134e-52
1.8 0.00152182 0.998456 5.8213e-52
2 0.00152181 0.998449 5.82129e-52
2.2 0.00152191 0.998517 5.82137e-52
2.4 0.00152184 0.998472 5.82132e-52
2.6 0.00152186 0.998484 5.82133e-52
2.8 0.0015218 0.998443 5.82129e-52
3 0.00152183 0.998463 5.82131e-52
3.2 0.00152184 0.998469 5.82131e-52
3.4 0.00152188 0.998498 5.82134e-52
3.6 0.00152184 0.998467 5.82131e-52
3.8 0.00152187 0.998486 5.82134e-52
