0 0.0523907 0.947616 5.82129e-52
0.2 0.0523896 0.947594 5.82127e-52
0.4 0.0523911 0.947623 5.8213e-52
0.6 0.0523911 0.947623 5.82129e-52
0.8 0.052391 0.947621 5.8213e-52
1 0.0523881 0.947568 5.82124e-52
1.2 0.0523924 0.947645 5.82132e-52
1.4 0.0523893 0.947589 5.82126e-52
1.6 0.0523909 0.947619 5.8213e-52
1.8 0.0523893 0.947589 5.82126e-52
2 0.0523889 0.947582 5.82125e-52
2.2 0.0523924 0.947646 5.82133e-52
2.4 0.0523901 0.947604 5.82128e-52
2.6 0.0523907 0.947615 5.82129e-52
2.8 0.0523887 0.947578 5.82126e-52
3 0.0523896 0.947595 5.82127e-52
3.2 0.05239 0.947601 5.82127e-52
3.4 0.0523915 0.947629 5.8213e-52
3.6 0.0523898 0.9476 5.82127e-52
3.8 0.0523907 0.947616 5.8213e-52
