0 0 0.0321884 0.967815 5.82138e-52
0 0.2 0.0321876 0.96779 5.82137e-52
0 0.4 0.0321884 0.967815 5.82139e-52
0 0.6 0.0321866 0.967761 5.82133e-52
0 0.8 0.0321884 0.967816 5.82139e-52
0 1 0.0321878 0.967798 5.82137e-52
0 1.2 0.0321879 0.967799 5.82137e-52
0 1.4 0.0321871 0.967775 5.82134e-52
0 1.6 0.0321887 0.967823 5.8214e-52
0 1.8 0.032188 0.967802 5.82137e-52
0 2 0.0321879 0.967801 5.82137e-52
0 2.2 0.0321888 0.967826 5.82139e-52
0 2.4 0.0321886 0.967821 5.82139e-52
0 2.6 0.0321883 0.967812 5.82138e-52
0 2.8 0.0321894 0.967846 5.82142e-52
0 3 0.0321874 0.967785 5.82135e-52
0 3.2 0.0321885 0.967819 5.8214e-52
0 3.4 0.0321877 0.967793 5.82136e-52
0 3.6 0.0321875 0.967788 5.82136e-52
0 3.8 0.0321888 0.967827 5.8214e-52
0.2 0 0.0321885 0.967817 5.82138e-52
0.2 0.2 0.0321884 0.967815 5.82139e-52
0.2 0.4 0.0321888 0.967827 5.82139e-52
0.2 0.6 0.0321892 0.96784 5.82142e-52
0.2 0.8 0.0321884 0.967815 5.82138e-52
0.2 1 0.0321885 0.967818 5.82139e-52
0.2 1.2 0.0321887 0.967824 5.8214e-52
0.2 1.4 0.0321889 0.967831 5.8214e-52
0.2 1.6 0.0321885 0.967819 5.82139e-52
0.2 1.8 0.0321873 0.967782 5.82136e-52
0.2 2 0.0321886 0.967823 5.8214e-52
0.2 2.2 0.0321871 0.967776 5.82134e-52
0.2 2.4 0.032189 0.967833 5.8214e-52
0.2 2.6 0.0321877 0.967794 5.82136e-52
0.2 2.8 0.0321879 0.967802 5.82137e-52
0.2 3 0.0321886 0.967822 5.82139e-52
0.2 3.2 0.0321877 0.967795 5.82137e-52
0.2 3.4 0.0321891 0.967837 5.82141e-52
0.2 3.6 0.0321893 0.967844 5.82142e-52
0.2 3.8 0.0321875 0.967789 5.82136e-52
0.4 0 0.032189 0.967834 5.8214e-52
0.4 0.2 0.0321876 0.967791 5.82136e-52
0.4 0.4 0.0321889 0.96783 5.82141e-52
0.4 0.6 0.0321869 0.96777 5.82134e-52
0.4 0.8 0.0321887 0.967825 5.82139e-52
0.4 1 0.0321888 0.967827 5.8214e-52
0.4 1.2 0.0321876 0.967791 5.82136e-52
0.4 1.4 0.0321877 0.967795 5.82137e-52
0.4 1.6 0.032188 0.967803 5.82137e-52
0.4 1.8 0.03219 0.967863 5.82144e-52
0.4 2 0.0321875 0.96779 5.82135e-52
0.4 2.2 0.0321895 0.96785 5.82143e-52
0.4 2.4 0.0321884 0.967816 5.82139e-52
0.4 2.6 0.0321875 0.967789 5.82136e-52
0.4 2.8 0.0321889 0.967829 5.82141e-52
0.4 3 0.0321883 0.967811 5.82138e-52
0.4 3.2 0.0321873 0.967781 5.82136e-52
0.4 3.4 0.0321877 0.967793 5.82136e-52
0.4 3.6 0.032188 0.967802 5.82137e-52
0.4 3.8 0.0321881 0.967807 5.82138e-52
0.6 0 0.0321887 0.967826 5.82139e-52
0.6 0.2 0.0321892 0.96784 5.82141e-52
0.6 0.4 0.0321874 0.967786 5.82135e-52
0.6 0.6 0.0321886 0.967821 5.8214e-52
0.6 0.8 0.0321887 0.967824 5.82139e-52
0.6 1 0.0321878 0.967796 5.82136e-52
0.6 1.2 0.0321883 0.967811 5.82139e-52
0.6 1.4 0.0321881 0.967806 5.82138e-52
0.6 1.6 0.0321872 0.967779 5.82135e-52
0.6 1.8 0.0321877 0.967794 5.82135e-52
0.6 2 0.0321891 0.967836 5.82141e-52
0.6 2.2 0.0321878 0.967796 5.82136e-52
0.6 2.4 0.0321885 0.967819 5.82138e-52
0.6 2.6 0.0321871 0.967777 5.82135e-52
0.6 2.8 0.0321886 0.967822 5.82139e-52
0.6 3 0.0321883 0.967811 5.82137e-52
0.6 3.2 0.0321889 0.96783 5.8214e-52
0.6 3.4 0.032189 0.967833 5.82141e-52
0.6 3.6 0.0321886 0.967821 5.82139e-52
0.6 3.8 0.032188 0.967804 5.82138e-52
0.8 0 0.0321876 0.96779 5.82137e-52
0.8 0.2 0.0321878 0.967798 5.82136e-52
0.8 0.4 0.0321891 0.967836 5.82141e-52
0.8 0.6 0.032188 0.967804 5.82137e-52
0.8 0.8 0.0321876 0.967792 5.82136e-52
0.8 1 0.0321891 0.967837 5.82141e-52
0.8 1.2 0.0321886 0.967822 5.82138e-52
0.8 1.4 0.0321887 0.967825 5.82139e-52
0.8 1.6 0.0321894 0.967845 5.82142e-52
0.8 1.8 0.0321877 0.967792 5.82137e-52
0.8 2 0.0321892 0.96784 5.82141e-52
0.8 2.2 0.0321875 0.967789 5.82136e-52
0.8 2.4 0.0321891 0.967836 5.82141e-52
0.8 2.6 0.0321878 0.967796 5.82137e-52
0.8 2.8 0.0321887 0.967826 5.8214e-52
0.8 3 0.0321878 0.967798 5.82137e-52
0.8 3.2 0.0321885 0.967818 5.82139e-52
0.8 3.4 0.0321874 0.967785 5.82135e-52
0.8 3.6 0.0321882 0.967809 5.82138e-52
0.8 3.8 0.0321876 0.96779 5.82136e-52
1 0 0.0321883 0.967813 5.82138e-52
1 0.2 0.0321889 0.967829 5.8214e-52
1 0.4 0.0321884 0.967814 5.82138e-52
1 0.6 0.0321882 0.967808 5.82138e-52
1 0.8 0.0321887 0.967825 5.8214e-52
1 1 0.0321883 0.967812 5.82138e-52
1 1.2 0.0321881 0.967805 5.82137e-52
1 1.4 0.0321876 0.967792 5.82136e-52
1 1.6 0.0321876 0.967789 5.82137e-52
1 1.8 0.0321881 0.967805 5.82137e-52
1 2 0.0321881 0.967805 5.82138e-52
1 2.2 0.032189 0.967834 5.8214e-52
1 2.4 0.0321879 0.967799 5.82137e-52
1 2.6 0.0321875 0.967789 5.82136e-52
1 2.8 0.0321887 0.967824 5.8214e-52
1 3 0.0321873 0.967782 5.82135e-52
1 3.2 0.0321888 0.967827 5.8214e-52
1 3.4 0.0321888 0.967829 5.82141e-52
1 3.6 0.0321878 0.967798 5.82136e-52
1 3.8 0.0321891 0.967836 5.82141e-52
1.2 0 0.0321887 0.967826 5.82139e-52
1.2 0.2 0.0321888 0.967828 5.8214e-52
1.2 0.4 0.0321874 0.967786 5.82136e-52
1.2 0.6 0.0321887 0.967825 5.8214e-52
1.2 0.8 0.0321879 0.9678 5.82137e-52
1.2 1 0.0321883 0.967811 5.82138e-52
1.2 1.2 0.0321884 0.967814 5.82138e-52
1.2 1.4 0.0321897 0.967855 5.82143e-52
1.2 1.6 0.0321871 0.967777 5.82134e-52
1.2 1.8 0.032189 0.967833 5.82141e-52
1.2 2 0.032188 0.967803 5.82137e-52
1.2 2.2 0.0321878 0.967797 5.82137e-52
1.2 2.4 0.0321882 0.967808 5.82138e-52
1.2 2.6 0.0321895 0.967849 5.82142e-52
1.2 2.8 0.0321883 0.967813 5.82139e-52
1.2 3 0.0321887 0.967824 5.8214e-52
1.2 3.2 0.0321881 0.967805 5.82137e-52
1.2 3.4 0.0321877 0.967793 5.82137e-52
1.2 3.6 0.0321879 0.967801 5.82138e-52
1.2 3.8 0.0321879 0.967802 5.82137e-52
1.4 0 0.0321889 0.96783 5.82141e-52
1.4 0.2 0.0321873 0.967782 5.82135e-52
1.4 0.4 0.0321884 0.967815 5.82139e-52
1.4 0.6 0.0321879 0.967801 5.82137e-52
1.4 0.8 0.0321886 0.967822 5.8214e-52
1.4 1 0.0321881 0.967807 5.82138e-52
1.4 1.2 0.0321887 0.967825 5.8214e-52
1.4 1.4 0.0321876 0.967791 5.82135e-52
1.4 1.6 0.0321889 0.967831 5.8214e-52
1.4 1.8 0.0321877 0.967795 5.82137e-52
1.4 2 0.0321882 0.967808 5.82137e-52
1.4 2.2 0.0321893 0.967844 5.82142e-52
1.4 2.4 0.0321869 0.967769 5.82133e-52
1.4 2.6 0.0321892 0.967841 5.82141e-52
1.4 2.8 0.0321876 0.967791 5.82136e-52
1.4 3 0.0321881 0.967805 5.82138e-52
1.4 3.2 0.032189 0.967833 5.8214e-52
1.4 3.4 0.0321881 0.967805 5.82137e-52
1.4 3.6 0.0321894 0.967845 5.82142e-52
1.4 3.8 0.0321875 0.967788 5.82136e-52
1.6 0 0.032188 0.967802 5.82136e-52
1.6 0.2 0.0321889 0.967831 5.8214e-52
1.6 0.4 0.0321889 0.967831 5.82141e-52
1.6 0.6 0.0321878 0.967797 5.82136e-52
1.6 0.8 0.0321882 0.967809 5.82138e-52
1.6 1 0.0321889 0.967831 5.8214e-52
1.6 1.2 0.0321875 0.967788 5.82136e-52
1.6 1.4 0.0321884 0.967816 5.82138e-52
1.6 1.6 0.0321893 0.967844 5.82142e-52
1.6 1.8 0.0321877 0.967794 5.82136e-52
1.6 2 0.032188 0.967804 5.82138e-52
1.6 2.2 0.0321885 0.967818 5.82138e-52
1.6 2.4 0.0321892 0.96784 5.82142e-52
1.6 2.6 0.0321874 0.967785 5.82135e-52
1.6 2.8 0.0321877 0.967795 5.82138e-52
1.6 3 0.0321882 0.967809 5.82138e-52
1.6 3.2 0.0321894 0.967844 5.82141e-52
1.6 3.4 0.0321868 0.967768 5.82134e-52
1.6 3.6 0.0321891 0.967837 5.8214e-52
1.6 3.8 0.0321883 0.967813 5.82139e-52
1.8 0 0.0321892 0.967839 5.82141e-52
1.8 0.2 0.0321876 0.96779 5.82136e-52
1.8 0.4 0.0321885 0.967817 5.82139e-52
1.8 0.6 0.0321885 0.967817 5.82139e-52
1.8 0.8 0.0321881 0.967806 5.82138e-52
1.8 1 0.0321883 0.967811 5.82138e-52
1.8 1.2 0.0321886 0.96782 5.82139e-52
1.8 1.4 0.0321884 0.967814 5.82139e-52
1.8 1.6 0.0321874 0.967785 5.82135e-52
1.8 1.8 0.0321893 0.967843 5.82141e-52
1.8 2 0.0321892 0.967839 5.82141e-52
1.8 2.2 0.0321875 0.967788 5.82136e-52
1.8 2.4 0.0321876 0.967791 5.82135e-52
1.8 2.6 0.0321887 0.967824 5.8214e-52
1.8 2.8 0.0321889 0.967831 5.8214e-52
1.8 3 0.0321885 0.967817 5.82139e-52
1.8 3.2 0.0321873 0.967783 5.82136e-52
1.8 3.4 0.0321888 0.967826 5.8214e-52
1.8 3.6 0.0321878 0.967798 5.82137e-52
1.8 3.8 0.0321878 0.967798 5.82137e-52
2 0 0.0321885 0.967818 5.82138e-52
2 0.2 0.0321878 0.967797 5.82137e-52
2 0.4 0.0321887 0.967825 5.8214e-52
2 0.6 0.0321887 0.967825 5.82139e-52
2 0.8 0.0321887 0.967823 5.8214e-52
2 1 0.0321869 0.967769 5.82134e-52
2 1.2 0.0321895 0.967848 5.82142e-52
2 1.4 0.0321876 0.967791 5.82136e-52
2 1.6 0.0321886 0.967821 5.8214e-52
2 1.8 0.0321876 0.967791 5.82136e-52
2 2 0.0321874 0.967784 5.82135e-52
2 2.2 0.0321895 0.967849 5.82142e-52
2 2.4 0.0321881 0.967806 5.82138e-52
2 2.6 0.0321885 0.967817 5.82139e-52
2 2.8 0.0321872 0.967779 5.82135e-52
2 3 0.0321878 0.967797 5.82137e-52
2 3.2 0.032188 0.967803 5.82137e-52
2 3.4 0.0321889 0.967831 5.8214e-52
2 3.6 0.0321879 0.967801 5.82137e-52
2 3.8 0.0321885 0.967818 5.82139e-52
2.2 0 0.0321885 0.96782 5.8214e-52
2.2 0.2 0.0321884 0.967815 5.82138e-52
2.2 0.4 0.0321882 0.967809 5.82138e-52
2.2 0.6 0.0321879 0.967801 5.82137e-52
2.2 0.8 0.0321884 0.967816 5.82138e-52
2.2 1 0.0321887 0.967825 5.8214e-52
2.2 1.2 0.0321883 0.967813 5.82138e-52
2.2 1.4 0.0321886 0.96782 5.82139e-52
2.2 1.6 0.0321877 0.967795 5.82137e-52
2.2 1.8 0.0321884 0.967814 5.82139e-52
2.2 2 0.0321888 0.967826 5.82139e-52
2.2 2.2 0.0321881 0.967806 5.82137e-52
2.2 2.4 0.0321884 0.967815 5.82138e-52
2.2 2.6 0.0321873 0.967782 5.82135e-52
2.2 2.8 0.0321894 0.967846 5.82142e-52
2.2 3 0.0321886 0.967821 5.82138e-52
2.2 3.2 0.0321888 0.967827 5.8214e-52
2.2 3.4 0.032187 0.967773 5.82134e-52
2.2 3.6 0.032189 0.967834 5.82141e-52
2.2 3.8 0.0321871 0.967776 5.82134e-52
2.4 0 0.0321879 0.967799 5.82137e-52
2.4 0.2 0.0321883 0.967813 5.82139e-52
2.4 0.4 0.0321886 0.967822 5.82139e-52
2.4 0.6 0.0321882 0.967809 5.82139e-52
2.4 0.8 0.0321878 0.967798 5.82137e-52
2.4 1 0.032188 0.967803 5.82137e-52
2.4 1.2 0.0321889 0.967829 5.8214e-52
2.4 1.4 0.0321891 0.967837 5.82141e-52
2.4 1.6 0.0321881 0.967807 5.82137e-52
2.4 1.8 0.0321885 0.967817 5.82139e-52
2.4 2 0.0321885 0.967817 5.82138e-52
2.4 2.2 0.0321878 0.967798 5.82138e-52
2.4 2.4 0.0321885 0.967817 5.82138e-52
2.4 2.6 0.0321891 0.967836 5.82142e-52
2.4 2.8 0.0321877 0.967793 5.82136e-52
2.4 3 0.032188 0.967802 5.82138e-52
2.4 3.2 0.0321889 0.96783 5.8214e-52
2.4 3.4 0.0321891 0.967836 5.8214e-52
2.4 3.6 0.0321874 0.967786 5.82135e-52
2.4 3.8 0.0321888 0.967829 5.82141e-52
2.6 0 0.0321889 0.967831 5.82141e-52
2.6 0.2 0.0321874 0.967784 5.82136e-52
2.6 0.4 0.0321883 0.967811 5.82138e-52
2.6 0.6 0.0321888 0.967828 5.8214e-52
2.6 0.8 0.0321874 0.967785 5.82135e-52
2.6 1 0.0321885 0.96782 5.82139e-52
2.6 1.2 0.0321875 0.967789 5.82136e-52
2.6 1.4 0.0321884 0.967814 5.82138e-52
2.6 1.6 0.0321886 0.967823 5.8214e-52
2.6 1.8 0.0321882 0.967808 5.82138e-52
2.6 2 0.0321884 0.967816 5.82139e-52
2.6 2.2 0.0321884 0.967816 5.82138e-52
2.6 2.4 0.0321886 0.967822 5.8214e-52
2.6 2.6 0.032187 0.967774 5.82133e-52
2.6 2.8 0.0321889 0.967831 5.82141e-52
2.6 3 0.0321882 0.967809 5.82138e-52
2.6 3.2 0.0321876 0.967791 5.82136e-52
2.6 3.4 0.0321885 0.96782 5.82139e-52
2.6 3.6 0.0321878 0.967797 5.82138e-52
2.6 3.8 0.0321882 0.967808 5.82137e-52
2.8 0 0.0321885 0.96782 5.82139e-52
2.8 0.2 0.0321879 0.9678 5.82138e-52
2.8 0.4 0.0321888 0.967826 5.82139e-52
2.8 0.6 0.0321883 0.967812 5.82138e-52
2.8 0.8 0.0321873 0.967782 5.82136e-52
2.8 1 0.0321893 0.967844 5.82142e-52
2.8 1.2 0.0321878 0.967797 5.82137e-52
2.8 1.4 0.0321889 0.967831 5.82141e-52
2.8 1.6 0.0321883 0.967811 5.82138e-52
2.8 1.8 0.0321883 0.967813 5.82139e-52
2.8 2 0.0321873 0.967781 5.82135e-52
2.8 2.2 0.0321885 0.967819 5.82139e-52
2.8 2.4 0.0321885 0.967817 5.82138e-52
2.8 2.6 0.032189 0.967835 5.82141e-52
2.8 2.8 0.0321883 0.967811 5.82138e-52
2.8 3 0.0321878 0.967796 5.82137e-52
2.8 3.2 0.0321892 0.967838 5.82141e-52
2.8 3.4 0.0321879 0.967801 5.82138e-52
2.8 3.6 0.0321881 0.967807 5.82137e-52
2.8 3.8 0.0321881 0.967805 5.82139e-52
3 0 0.032189 0.967834 5.82141e-52
3 0.2 0.032188 0.967803 5.82137e-52
3 0.4 0.0321893 0.967842 5.82141e-52
3 0.6 0.032189 0.967834 5.8214e-52
3 0.8 0.0321883 0.967812 5.82138e-52
3 1 0.0321878 0.967798 5.82137e-52
3 1.2 0.0321891 0.967836 5.82141e-52
3 1.4 0.0321878 0.967796 5.82136e-52
3 1.6 0.0321877 0.967793 5.82137e-52
3 1.8 0.032188 0.967804 5.82137e-52
3 2 0.0321885 0.967817 5.82139e-52
3 2.2 0.0321892 0.96784 5.82141e-52
3 2.4 0.032188 0.967803 5.82137e-52
3 2.6 0.0321877 0.967794 5.82136e-52
3 2.8 0.0321893 0.967843 5.82141e-52
3 3 0.0321877 0.967795 5.82137e-52
