0 0.00697691 0.993013 5.82137e-52
0.2 0.00697706 0.993034 5.82139e-52
0.4 0.00697682 0.993001 5.82134e-52
0.6 0.00697714 0.993047 5.8214e-52
0.8 0.00697718 0.993053 5.8214e-52
1 0.00697694 0.993017 5.82137e-52
1.2 0.00697691 0.993014 5.82136e-52
1.4 0.00697695 0.993019 5.82136e-52
1.6 0.00697692 0.993015 5.82137e-52
1.8 0.00697717 0.993051 5.8214e-52
2 0.00697678 0.992994 5.82134e-52
2.2 0.00697707 0.993037 5.82138e-52
2.4 0.00697702 0.993029 5.82137e-52
2.6 0.00697701 0.993027 5.82138e-52
2.8 0.00697676 0.992992 5.82134e-52
3 0.00697701 0.993028 5.82138e-52
3.2 0.00697708 0.993038 5.82138e-52
3.4 0.00697712 0.993044 5.82139e-52
3.6 0.00697698 0.993023 5.82137e-52
3.8 0.00697676 0.992992 5.82134e-52
