0.9 0.0575151 0.942485 2 0
0.7 0.068912 0.931088 2 0
0.3 0.0960074 0.903993 2 0
0.2 0.103531 0.896469 2 0
1.7 0.0263268 0.973673 2 0
1.1 0.047644 0.952356 2 0
0.8 0.0630227 0.936977 2 0
4.5 0.00152185 0.998478 2 0
3.5 0.0041908 0.995809 2 0
0.5 0.081795 0.918205 2 0
0.1 0.111279 0.888721 2 0
3 0.00697698 0.993023 2 0
2 0.0194101 0.98059 2 0
0 0.119203 0.880797 2 0
1.2 0.0432658 0.956734 2 0
1.5 0.0321883 0.967812 2 0
1.6 0.0291188 0.970881 2 0
1.8 0.0237914 0.976209 2 0
1.4 0.035556 0.964444 2 0
0.6 0.0751747 0.924825 2 0
1.3 0.0392422 0.960758 2 0
0.4 0.0887495 0.911251 2 0
4 0.00252291 0.997477 2 0
1 0.0523904 0.94761 2 0
1.9 0.0214924 0.978508 2 0
2.5 0.0116376 0.988362 2 0
